Oakland residential remodels,http://www2.oaklandnet.com/government/o/PBN/OurServices/permits/index.htm,https://www.yelp.com/biz/integrity-remodeling-oakland-2,https://www.budgetdumpster.com/blog/community/oakland-ca/a-complete-guide-to-building-permits-in-oakland/,http://www.kastlerconstruction.com/4-value-add-residential-remodeling-projects.php,https://www.homehealingrenovations.com/,http://hdrremodeling.com/,http://kobban.com/,https://www.houzz.com/professionals/architect/c/Oakland--CA,http://mcnenny-arch.com/residential.html,http://www.momentum-electric.com/home-remodel/
Oakland Kitchen construction,http://www.eastbaytimes.com/2017/05/26/construction-stops-at-much-anticipated-oakland-schools-kitchen/,http://www.kastlerconstruction.com/,http://www.ousdthecenter.org/faqs.html,http://www.hendschconstruction.com/,https://www.yelp.com/search?find_desc=Kitchen+Remodel+Contractor&find_loc=Oakland%2C+CA,http://www.mercurynews.com/2016/01/24/oaklands-central-kitchen-to-provide-a-bounty-of-fresh-locally-sourced-school-meals/,http://www2.oaklandnet.com/government/o/PBN/OurServices/permits/index.htm,http://www.mcbuild.com/,http://www.wolfe-inc.com/,http://www.swanbuilding.com/kitchen-remodels/
Oakland Kitchens,https://www.yelp.com/search?find_desc=Kitchen+Design&find_loc=Oakland%2C+CA,https://www.grandlakekitchen.com/,http://www.portkitchens.com/,http://www.foragekitchen.com/,http://www.brownsugarkitchen.com/,http://www.customkitchens-ca.com/,https://oakland.edu/wrt/top-links/facultystaff-directory/associate-professors/kitchens,https://www.kitchenonfire.com/,http://paragonkbstudio.com/,https://www.thetownkitchen.com/
Oakland Master Bath,https://www.airbnb.com/rooms/3695319,https://www.harken-interiors.com/portfolio/oakland-drive/,https://www.redfin.com/CA/Oakland/4124-Gregory-St-94619/home/2025678,https://factoryexpo.net/floorplan/oakland/,https://www.redfin.com/CA/Oakland/4212-Balfour-Ave-94610/home/1665337,http://hdrremodeling.com/projects-bath/,https://www.zillow.com/digs/cottage-master-bathrooms-7546158260/,http://www.levitch.com/projects/,https://www.vkbkitchenandbath.com/,https://www.prosourcewholesale.com/showrooms/mi-prosource-of-west-oakland
Oakland Guest Bathroom,https://www.oaklandradisson.com/guestrooms,http://hdrremodeling.com/projects-bath/,https://www.oaklandradisson.com/gallery,https://www.hotels.com/ho660284/sutter-hotel-oakland-united-states-of-america/,https://www.airbnb.com/rooms/723349,https://www.mlb.com/athletics/ballpark/information/guide,http://www.marriott.com/hotels/hotel-photos/oakdt-oakland-marriott-city-center/,https://factoryexpo.net/floorplan/oakland/,https://www.houzz.com/professionals/kitchen-and-bath/c/Oakland--CA,http://www3.hilton.com/en/hotels/california/hilton-oakland-airport-OAKHIHH/accommodations/rooms.html
Oakland Bathrooms,http://www.jacklondonkitchenandbath.com/,https://www.yelp.com/search?find_desc=Bathroom+Remodel&find_loc=Oakland%2C+CA,http://www.eastbaytimes.com/2017/07/27/oakland-moving-forward-with-gender-neutral-bathrooms-on-city-property/,http://local.kohler.com/9661/2207102/,http://www.eastbaytimes.com/2017/12/01/oakland-looks-to-add-portable-bathrooms-on-city-land/,http://reslife.umd.edu/halls/denton/oakland,https://oakland.edu/housing/options/residencehalls/,http://www.sfgate.com/bayarea/article/Grand-tour-of-BART-s-bathrooms-from-the-2581155.php,https://ww2.kqed.org/news/2017/09/01/oakland-begins-helping-some-homeless-encampments-while-closing-others/,https://www.homeadvisor.com/tloc/Oakland-CA/Bathroom-Remodel/
Oakland Redwood Deck,https://www.yelp.com/search?find_desc=Deck+Builder&find_loc=Oakland%2C+CA,http://www.homeadvisor.com/tloc/Oakland-CA/Deck-or-Porch-Repair/,https://www.yelp.com/search?find_desc=Deck+Repair&find_loc=Oakland%2C+CA,https://www.economylumberco.com/lumber.html,http://www.allprodeck.com/,http://www.aandjfencing.com/,http://www2.oaklandnet.com/Government/o/opr/s/rental/OAK029376,https://www.alpineroofingcomplete.com/latest-projects/oakland-county-exterior-remodeling.php,http://www.eastbaytimes.com/2017/11/07/new-outdoor-education-deck-under-construction-at-chabot/,http://www.acmebuilders.com/projects/decks/
Oakland deck builder,https://www.yelp.com/search?find_desc=Deck+Builder&find_loc=Oakland%2C+CA,http://www.homeadvisor.com/c.Decks.Oakland.CA.-12017.html,https://www.yelp.com/search?find_desc=Deck+Contractor&find_loc=Oakland%2C+CA,https://www.angieslist.com/companylist/us/ca/oakland/decks-and-porches.htm,https://www.berkeleyparentsnetwork.org/recommend/home/deck,https://www.thumbtack.com/ca/oakland/deck-and-porch-build/,https://schaferconstructioninc.com/,https://www.customdecks.com/,http://deckdoctors.net/,http://autumnwoodconstruction.com/
Oakland Timberline Decks,https://www.trulia.com/property/3276344401-16-Timberline-Ln-Oakland-NJ-07436,https://www.realtor.com/realestateandhomes-detail/16-Timberline-Ln_Oakland_NJ_07436_M55578-58264,http://www.remax.com/realestatehomesforsale/16-timberline-ln-oakland-nj-07436-gid400016562647.html,https://www.yelp.com/search?find_desc=Deck+Builder&find_loc=Oakland%2C+CA,http://www.homeadvisor.com/c.Decks.Oakland.CA.-12017.html,https://www.homedepot.com/p/Rust-Oleum-Restore-4-gal-10X-Advanced-Timberline-Deck-and-Concrete-Resurfacer-291544/205854043,http://timberlinepatiocovers.com/,https://www.gaf.com/roofing/residential/products/shingles/timberline,http://www.t4sr.com/site/26425/default.aspx,http://www.rashidconstruction.com/services/roofing.html
Oakland Trex synthetic Decking,https://www.trex.com/find-trex/,https://uk.trex.com/,https://www.trex.com/find-a-contractor/,https://shop.trex.com/decking/,https://www.trex.com/,https://www.homedepot.com/b/Lumber-Composites-Decking/Trex/N-5yc1vZbqmgZ2vy,https://www.trex.com/why-trex/trex-in-the-aisle/,https://southcitylumber.com/decking.html,https://www.customdecks.com/,https://au.trex.com/
Oakland Ipe balcony,http://www2.oaklandnet.com/government/o/PBN/OurServices/permits/index.htm,https://en.wikipedia.org/wiki/Berkeley_balcony_collapse,http://terryandterryarchitecture.com/work/thockmorton-commons/,https://www.yelp.com/biz/bay-area-deck-and-remodel-oakland-2,https://www.berkeleyparentsnetwork.org/recommend/home/deck,http://www.aleckwilsonarchitects.com/presidio-heights-1/,http://palmcasual.com/,https://www.mataverdedecking.com/where-to-buy,https://oaklandroots40th.info/,https://hardwooddeckingsupply.com/
Oakland Seismic Retrofit,http://www2.oaklandnet.com/government/o/hcd/s/HousingRepairRehabPrograms/OAK059369,https://www.yelp.com/search?find_desc=Seismic+Retrofit&find_loc=Oakland%2C+CA,http://www2.oaklandnet.com/oakca1/groups/ceda/documents/webcontent/dowd008854.pdf,https://www.yelp.com/search?find_desc=Earthquake+Retrofit&find_loc=Oakland%2C+CA,http://www2.oaklandnet.com/government/o/hcd/s/HousingRepairRehabPrograms/OAK059370,https://www.bayarearetrofit.com/,http://www.eastbaytimes.com/2015/01/15/seismic-retrofit-grant-offered-in-oakland-san-leandro-san-francisco/,https://oaklandnorth.net/2014/09/22/new-interactive-map-identifies-homes-in-need-of-seismic-retrofitting/,http://qbusters.com/how-to-pay-for-a-retrofit/,https://www.berkeleyparentsnetwork.org/recommend/home/earthquake
Oakland bearing walls,https://www.sanjoseca.gov/DocumentCenter/View/1731,https://www.homeadvisor.com/tloc/Oakland-CA/Engineer-Structural/,http://vincentabellcontracting.com/portfolio/load-bearing-wall-removal/,http://www2.oaklandnet.com/government/o/PBN/OurServices/permits/DOWD008818,http://homeguides.sfgate.com/building-requirements-partition-walls-62677.html,http://www.pbfinishers.com/,https://www.berkeleyparentsnetwork.org/recommend/home/permits,http://qbusters.com/housing-vulnerable-to-damage-in-earthquakes/,https://boneliving.com/news/home-oakland-hills-california/,http://jimgardnerconstruction.com/services/retaining-walls/
Oakland window Retrofitting,http://www2.oaklandnet.com/oakca1/groups/ceda/documents/form/oak058606.pdf,https://www.yelp.com/search?find_desc=Seismic+Retrofit&find_loc=Oakland%2C+CA,http://www2.oaklandnet.com/government/o/hcd/s/HousingRepairRehabPrograms/DOWD008722,https://www.milgard.com/dealer-locator/ca/oakland,http://khwindowsolutions.com/,https://www.berkeleyparentsnetwork.org/recommend/home/windows,http://www.mercurynews.com/2015/01/15/seismic-retrofit-grant-offered-in-oakland-san-leandro-san-francisco/,http://www.windowsspecialists.com/,https://modernize.com/windows/california/oakland,https://www.homeadvisor.com/c.Windows.Oakland.CA.-12080.html
Oakland Door installation,https://www.yelp.com/biz/complete-door-service-oakland,https://www.homeadvisor.com/c.Doors.Oakland.CA.-12024.html,https://www.thumbtack.com/ca/oakland/exterior-door-installation/,https://www.homeadvisor.com/tloc/Oakland-CA/Doors-Exterior-Install-or-Replace/,https://www.angieslist.com/companylist/us/ca/oakland/doors.htm,http://www.homeadvisor.com/tloc/Oakland-CA/Glass-Shower-Door-or-Enclosure-Install/,https://www.houzz.com/professionals/doors/c/Oakland--CA,http://www.searsgaragedoors.com/oakland-ca,http://www.quickgaragedoors.com/,http://www.homeadvisor.com/rated.AcesGarageDoorRepair.20249116.html
Oakland framing,https://www.yelp.com/c/oakland/framing,http://www.panoramaframing.com/,https://www.yelp.com/search?find_desc=Framing+Stores&find_loc=Oakland%2C+CA,http://www.creativeframingoakland.com/,http://www.kuhlframes.com/,http://artloftframing.com/,https://galleriascola.com/,https://www.groupon.com/local/oakland/framing,http://www.framersworkshop.com/,http://www.eco-framing.com/
Oakland post and beam,https://oaklandpostonline.com/18680/sports-womens/oakland-volleyball-player-selected-as-2017-class-award-candidate/,http://postandbeamla.com/,https://www.facebook.com/theoakpost/,http://www.rochesterhills.org/DocumentCenter/Home/View/326,https://oaklandpostonline.com/19577/sports/oakland-volleyball-player-named-horizon-league-player-of-the-year/,https://www.openlistings.com/s/mid-century-modern,http://www.oaklandpost.org/,https://en.wikipedia.org/wiki/The_Oakland_Post_(Michigan),https://www.bayarearetrofit.com/post-beam-connection/,https://en.wikipedia.org/wiki/Oakland_Post_(California)
Oakland finish carpentry,https://www.yelp.com/search?find_desc=Finish+Carpenter&find_loc=Oakland%2C+CA,https://www.thumbtack.com/ca/oakland/finish-carpentry/,https://www.montclairconstruction.com/services/remodeling/finish-carpentry/,https://www.homeadvisor.com/c.Carpenters.Oakland.CA.-12010.html,https://www.montclairconstruction.com/,http://www.homeadvisor.com/c.Carpenters.Rochester.MI.-12010.html,http://www.pbfinishers.com/michigan-carpenter.html,https://detroit.craigslist.org/search/trd,http://www.jettonconstruction.com/team-profiles/,https://www.linkedin.com/jobs/view/lead-carpenter-at-custom-kitchens-by-john-wilkins-inc.-527827701
Oakland hardwood flooring,https://www.yelp.com/biz/oakland-wood-floors-oakland,https://www.angieslist.com/companylist/us/ca/oakland/hardwood-flooring.htm,http://www.tulipfloors.com/,http://www.homeadvisor.com/tloc/Oakland-CA/Wood-Flooring-Refinish/,https://www.amberflooring.com/,http://www.dickscarpetoneoakland.com/,http://fabulousfloorsmichigan.com/,https://www.simplefloors.com/?___store=9,http://www.expofloors.com/,https://www.berkeleyparentsnetwork.org/recommend/home/hwfloors
Oakland tile,http://www.arttileoakland.com/,https://www.yelp.com/biz/art-tile-oakland,http://www.caltileco.com/,https://www.yelp.com/search?find_desc=Tile+Showroom&find_loc=Oakland%2C+CA,https://www.houzz.com/professionals/tile-stone-and-countertop/c/Oakland--CA,https://www.homeadvisor.com/c.Tile.Oakland.CA.-12073.html,http://www.importtile.com/,https://www.tile-shop.com/,http://www.tezmarble.com/,http://italics.org/v2/
Oakland sheetrock,http://www.westsidebmc.com/locations/oakland-ca.aspx,http://www.homeadvisor.com/c.Drywall-Plaster.Oakland.CA.-12025.html,https://www.yelp.com/biz/king-of-sheet-rock-oakland,https://www.facebook.com/Oakland-Drywall-Supply-Inc-110842202312495/,https://www.beegreen.green/recycling/materials-rates/,https://porch.com/oakland-ca/plastering-contractors/oakland-drywall-supply-inc/pp,http://floresdrywall.com/,https://www.yellowpages.com/oakland-ca/drywall-contractors,http://www.kingofsheetrock.com/,https://porch.com/oakland-ca/drywall-contractors/hectors-drywall-154479705/pp
Oakland paint,http://www.peteandjohnspaintmarket.com/,http://www.markspaintmart.com/,https://beta.oaklandca.gov/services/paint-the-town,https://www.yelp.com/search?find_desc=Paint+Stores&find_loc=Oakland%2C+CA,https://www.sherwin-williams.com/store-locator/paint-store/oakland/ca/8582,https://www.eventbrite.com/e/puff-pass-paint-420-friendly-painting-in-oakland-tickets-33596721699,https://www.sherwin-williams.com/store-locator/paint-store/oakland/nj/2823,http://kellymoore.com/,https://www.facebook.com/events/1923359997887550/,http://paintstore.benjaminmoore.com/stores/us/ca/oakland/marks-paint-mart?lang=en_US
Oakland electrical,https://oakland.edu/secs/undergraduate-programs/electrical-engineering/,https://www.indeed.com/q-Electrical-Engineer-l-Oakland,-CA-jobs.html,https://www.yelp.com/search?find_desc=Electrical+Contractors&find_loc=Oakland%2C+CA,http://catalog.oakland.edu/preview_program.php?catoid=11&poid=922,https://www.yelp.com/search?cflt=electricians&find_loc=Oakland%2C+CA,http://www.gillselectric.com/,https://www.pge.com/,http://www.homeadvisor.com/c.Electrical.Oakland.CA.-12026.html,http://robertselectric.com/,https://www.applegateelectric.com/
Oakland restoration,http://www.restoration1.com/oakland/,http://restore.habitatebsv.org/,http://www.restoration1.com/east-oakland-county/,http://www2.oaklandnet.com/Government/o/PWA/o/FE/s/ID/OAK024753,http://www.portofoakland.com/community/environmental-stewardship/habitat/,http://www2.oaklandnet.com/government/o/PWA/o/FE/s/ID/OAK024752,https://www.habitatoakland.org/restore/,https://en.wikipedia.org/wiki/Fox_Oakland_Theatre,http://www.servpronorthoaklandcounty.com/,https://www.yelp.com/search?find_desc=Classic+Car+Restoration&find_loc=Oakland%2C+CA
Oakland victorian,http://www.oaklandcemetery.com/?event=a-victorian-holiday-at-oakland-cemetery,http://www.sfgate.com/news/article/East-Oakland-real-estate-1726-19th-Ave-Victorian-11213464.php,http://www.eastbaytimes.com/2017/01/24/oakland-exhibit-looks-at-fun-in-victorian-oakland/,http://www.sfchronicle.com/homeandgarden/article/Couple-uncover-Oakland-Victorian-s-beautiful-6224043.php,https://www.nbcbayarea.com/news/local/Structure-on-Fire-in-Oakland-438430723.html,http://www.cohenbrayhouse.info/,https://www.freshtix.com/events/victorian-holiday-at-oakland-cemetery-17,http://www.mercurynews.com/2017/10/04/morbid-desire-brings-victorian-era-mourning-back-to-life-in-oakland/,https://chicago.curbed.com/2017/5/31/15721318/oakland-chicago-single-family-home-for-sale,https://en.wikipedia.org/wiki/Old_Oakland
Oakland Craftsman,https://www.apartmenttherapy.com/house-tour-a-renovated-california-craftsman-239737,https://sf.curbed.com/2017/11/2/16599118/oakland-craftsman-home-sale-chalet,https://www.zillow.com/oakland-ca/craftsman-style_att/,https://www.sfgate.com/realestate/article/Craftsman-bungalow-open-Sunday-in-Oakland-12434183.php,https://www.curbed.com/2016/5/3/11577088/oakland-homes-for-sale-renovated,http://www.sfgate.com/news/article/Hot-Property-12348227.php,http://www.sears.com/stores/michigan/troy/0001490.html,http://www.sfgate.com/realestate/article/Couple-rescues-charming-historic-Oakland-Craftsman-11656270.php,http://www.7x7.com/food-news-locol-opens-in-west-oakland-craftsman-and-wolves-new-happy-h-2334109667.html,http://masonkirby.com/portfolio/oakland-craftsman/
Oakland Mid Century Modern,https://www.yelp.com/search?find_desc=Mid+Century+Modern+Furniture&find_loc=Oakland%2C+CA,https://www.midcenturymobler.com/,https://sf.curbed.com/2017/8/30/16223032/oakland-midcentury-modern-home,https://www.eichlerforsale.com/oakland-east-bay-eichler-homes.php,https://sf.curbed.com/2016/9/9/12863918/piedmont-midcentury-modern-home,https://www.midcenturymonger.com/,http://www.midcenturymodernfinds.com/,http://modernaire.net/,http://www.thornela.com/midcentury-modern/,https://www.antiquesandmodern.com/danish-modern-warehouse/
Oakland Thermador,http://www.thermador.com/dealer-locator/state/ca,http://store.thermador.com/us/shop-productlist/accessories/accessoriescooking/ovenracks,http://www.thermador.com/about/brisbane-purcell-murray-showroom,https://www.theappliancerepairdoctor.com/thermador-appliance-repairs/thermador-oven-repair/,http://www.thermador.com/dealer-locator,https://www.pacificsales.com/brands/thermador,http://www.thermador.com/dealer-locator/state/ca/san_francisco,https://www.pacificsales.com/,https://www.oakgov.com/Pages/Boil-Water-Notice.aspx,https://www.planomatic.com/93887
Oakland Viking,http://www.vikingtrader.com/,http://www.startribune.com/ex-vikings-wr-cordarelle-patterson-s-message-to-adrian-peterson-join-the-oakland-raiders/416428933/,http://www.moveviking.com/,https://www.yelp.com/biz/viking-moving-and-storage-oakland,http://vikinginsuranceassoc.com/about,http://www.vikings.com/news/article-1/Vikings-Sign-Running-Back-Latavius-Murray/61b1ea78-0915-4f78-a874-a3260568d5b8,https://www.mymovingreviews.com/movers/viking-moving-and-storage-738,https://en.wikipedia.org/wiki/Viking_(automobile),https://thevikingage.com/2017/03/16/minnesota-vikings-latavius-murray/,https://en.wikipedia.org/wiki/Mike_Tice
Oakland Heath Tile,http://www.heathceramics.com/,https://sf.curbed.com/2017/2/3/14475908/pottery-san-francisco-sf-ceramics,http://www.heathceramics.com/san-francisco,http://heathceramics.tumblr.com/,http://www.heathceramics.com/heath-home-flatware-set-of-5,https://en.wikipedia.org/wiki/Heath_Ceramics,http://www.heathceramics.com/restaurants-hotels,http://jobs.heathceramics.com/apply/OjdyepdhN8/Trade-Sales-Rep,http://www.chairsandcups.com/health-ceramics/,http://www.7x7.com/jo-malone-opens-heath-ceramics-seconds-sale-more-fashion-news-1805738616.html
Oakland Ceaserstone,http://www.caesarstoneus.com/,https://www.sullivancountertops.com/,https://www.yelp.com/biz/sullivan-counter-tops-oakland,http://www.browardmarbleandgranite.com/,https://www.yelp.com/biz/caesarstone-usa-san-leandro,https://www.homeadvisor.com/cost/cabinets-and-countertops/caesarstone-countertop-prices/,http://www.tezmarble.com/,http://marbledeluxe.net/the-benefits-of-engineered-stone-zodiaq-caesarstone-silestone/,https://www.berkeleyparentsnetwork.org/recommend/home/kitchcounters,http://haussmannstone.com/
Berkeley home improvement,http://www.ecohomeimprovement.com/,http://buylocalberkeley.org/HOME-IMPROVEMENT,https://www.groupon.com/local/berkeley/home-improvement,http://premiumhomeimprovements-nj.com/,https://ecode360.com/28800545,https://www.cityofberkeley.info/ContentDisplay.aspx?id=16300,https://monkshomeimprovements.com/painters-berkeley-heights/,http://www.berkeleyexteriors.com/,https://www.yelp.com/biz/e-r-home-improvements-berkeley-2,http://hdrremodeling.com/
Berkeley house remodeling,https://www.berkeleyparentsnetwork.org/recommend/home/planning,http://hdrremodeling.com/,http://www.7x7.com/this-berkeley-rooftop-deck-adds-the-finishing-touch-to-a-remodeled-hom-2408761132.html,https://www.yelp.com/biz/hdr-remodeling-berkeley-2,http://www.alwardconstruction.com/,http://www.homeadvisor.com/c.Additions-Remodeling.Berkeley.CA.-12001.html,https://www.homehealingrenovations.com/,http://www.homeadvisor.com/c.Additions-Remodeling.Berkeley_Heights.NJ.-12001.html,http://www.feraru.us/portfolio/whole-house/,http://www.wadesign.com/remodeladdition/
Berkeley Commercial tenant improvement,http://www.altenconstruction.com/work-commercial.html,http://www.catamountdesign.com/tenantimprovement.php,http://www.blackcreekbuilders.com/,http://news.theregistrysf.com/lionstone-buys-wework-building-berkeley-22-25mm/,http://www.marvincollinsconstruction.com/,https://www.cityofberkeley.info/Planning_and_Development/Home/What_Permits_Do_I_Need_.aspx,http://hbaarchitects.com/contact-us/,https://www.cityofberkeley.info/loanfund/,http://www.berkeleyelectric.com/,http://www.berkeleyinvestments.com/team
Berkeley handicap accessible restroom,http://wheelchairtraveling.com/visiting-berkeley-in-a-wheelchair/,https://access.berkeley.edu/getting-around/buildings,http://www.dnr.sc.gov/lakes/access/berkeley.html,https://dsp.berkeley.edu/campus-access/planning-events/accessible-campus-events,https://www.houzz.com/photo/4458103-berkeley-traditional-universal-design-bathroom-traditional-bathroom-san-francisco,http://haas.berkeley.edu/MBA/academics/commencement.html,http://www.dailycal.org/2017/08/08/new-bathroom-general-public-opens-south-berkeley/,http://apeconcerts.com/greek-theatre-faq/,https://www.cityofberkeley.info/Parks_Rec_Waterfront/Trees_Parks/Parks__Live_Oak_Park.aspx,http://www.ebparks.org/parks/tilden
Berkeley Restaurant remodel,https://ww2.kqed.org/bayareabites/2017/08/23/gios-pizza-bocce-opens-in-downtown-berkeley-after-complete-remodel-of-former-giovanni-space/,http://www.berkeleyside.com/2015/10/23/bites-mr-dewies-to-albany-kobani-closure/,https://www.cityofberkeley.info/Health_Human_Services/Environmental_Health/Construction_Guide_for_Food_Facilities.aspx,http://www.blackcreekbuilders.com/,https://www.opentable.com/henrys-restaurant-hotel-durant,http://www.senshotelberkeley.com/,https://www.graduatehotels.com/berkeley/,http://www.odsarchitecture.com/clients,http://www.dailycal.org/2016/06/03/blondies-pizza-berkeley-remodeled/,http://www.sfchronicle.com/business/networth/article/After-renovation-Berkeley-s-Hotel-Durant-keeps-11021092.php
